Environment Canada
Monthly Values for June - 2002

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Stn_No","Climate station identifier (first 3 digits indicate drainage basin, last 4 characters are for sorting alphabetically)."
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Stn_No"
"CENTRAL SAANICH ISL VIEW","48.573","-123.392","BC","",,NA,"",,"",,"0.0","0",NA,"18.6","0","61.0","0.0","5","","",NA,"","","10114F6"
"CHEMAINUS","48.934","-123.741","BC","17.1","0",NA,"32.5","0","6.0","0","0.0","0",NA,"47.9","0",NA,"0.0","5","","",NA,"52.8","26.5","1011500"
"LAKE COWICHAN","48.829","-124.052","BC","15.6","0","0.6","33.0","0","3.0","0","0.0","0",NA,"62.0","0","108.0","0.0","6","","",NA,"86.2","13.1","1012055"
"DISCOVERY ISLAND","48.424","-123.225","BC","14.8","0",NA,"27.5","0","9.5","0","",,NA,"",,NA,"","","","",NA,"100.2","2.8","1012475"
"DUNCAN KELVIN CREEK","48.735","-123.728","BC","16.1","0","0.8","32.5","0","2.0","0","0.0","0",NA,"34.4","0","94.0","0.0","4","","",NA,"73.0","15.4","1012573"
"ESQUIMALT HARBOUR","48.432","-123.439","BC","14.9","0",NA,"29.5","0","7.2","0","",,NA,"17.8","0",NA,"","6","","",NA,"96.4","4.8","1012710"
"GANGES MANSELL RD","48.872","-123.498","BC","16.0","0",NA,"34.0","0","5.0","0","0.0","0",NA,"26.2","0",NA,"0.0","4","","",NA,"72.8","12.6","1013051"
"GALIANO NORTH","48.985","-123.574","BC","15.4","0",NA,"29.5","0","5.5","0","0.0","0",NA,"24.4","0",NA,"0.0","4","","",NA,"84.6","7.3","10130MN"
"HONEYMOON BAY NORTHWEST","48.831","-124.194","BC","",,NA,"",,"",,"0.0","0",NA,"70.4","0",NA,"0.0","6","","",NA,"","","1013519"
"MALAHAT","48.575","-123.530","BC","15.9","0",NA,"33.2","0","4.0","0","",,NA,"40.8","0",NA,"","7","",,NA,"89.3","24.8","1014820"
"MAYNE ISLAND","48.845","-123.320","BC","15.4","0","0.7","29.0","0","5.0","0","0.0","0",NA,"24.0","0","65.0","0.0","5","","",NA,"83.8","4.8","1014931"
"METCHOSIN","48.374","-123.561","BC","",,NA,"",,"",,"0.0","0",NA,"22.0","0","79.0","0.0","6","","",NA,"","","1015105"
"MILL BAY 1 SOUTHWEST","48.645","-123.558","BC","",,NA,"",,"",,"0.0","0",NA,"26.2","0",NA,"0.0","4","","",NA,"","","1015136"
"NORTH COWICHAN","48.825","-123.720","BC","",,NA,"",,"",,"0.0","0",NA,"35.3","0","94.0","0.0","4","","",NA,"","","1015628"
"NORTH PENDER ISLAND","48.813","-123.317","BC","15.6","0",NA,"30.0","0","6.0","0","0.0","0",NA,"18.0","0",NA,"0.0","6","","",NA,"77.6","5.6","1015638"
"POINT-NO-POINT","48.406","-123.991","BC","13.5","0",NA,"27.5","0","7.0","0","0.0","0",NA,"49.2","0",NA,"0.0","9","","",NA,"138.4","2.0","1016203"
