Environment Canada
Monthly Values for January - 1985

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Stn_No","Climate station identifier (first 3 digits indicate drainage basin, last 4 characters are for sorting alphabetically)."
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Stn_No"
"ACTIVE PASS","48.867","-123.283","BC","",,NA,"",,"",,"1.5","0",NA,"23.0","0",NA,"0.0","5","","",NA,"","","1010066"
"CENTRAL SAANICH VEYANESS","48.583","-123.417","BC","",,NA,"",,"",,"3.5","0",NA,"27.5","0",NA,"0.0","8","","",NA,"","","1011467"
"CENTRAL SAANICH ISL VIEW","48.571","-123.373","BC","",,NA,"",,"",,"5.0","0","51.0","34.4","0","25.0","0.0","9","","",NA,"","","10114F6"
"COLWOOD HATLEY DR","48.418","-123.481","BC","",,NA,"",,"",,"2.0","0","41.0","23.8","0","15.0","","6","","",NA,"","","1011810"
"COWICHAN LAKE FORESTRY","48.824","-124.133","BC","1.6","0","-1.8","9.0","0","-8.0","0","1.6","0","6.0","34.5","0","10.0","0.0","8","74.7","0","158.0","508.9","0.0","1012040"
"COWICHAN LAKE VILLAGE","48.829","-124.052","BC","0.9","6","-2.6","9.5","4","-11.0","4","1.0","0","5.0","37.3","0","11.0","0.0","8","","",NA,"428.2","0.0","1012055"
"DUNCAN FORESTRY","48.767","-123.683","BC","1.4","0",NA,"10.0","0","-11.0","0","0.5","0",NA,"22.9","0",NA,"0.0","7","","",NA,"514.2","0.0","1012570"
"ELK LAKE 2","48.533","-123.383","BC","",,NA,"",,"",,"2.0","0",NA,"22.9","0",NA,"0.0","7","","",NA,"","","1012656"
"ESQUIMALT HARBOUR","48.432","-123.439","BC","",,NA,"",,"",,"2.0","0",NA,"22.6","0",NA,"","6","","",NA,"","","1012710"
"GANGES MANSELL RD","48.872","-123.497","BC","",,NA,"",,"",,"0.7","0",NA,"27.6","0",NA,"","6","","",NA,"","","1013051"
"GALIANO NORTH","48.985","-123.574","BC","3.6","2",NA,"9.0","1","-3.0","1","1.8","0",NA,"32.4","0",NA,"0.0","7","","",NA,"417.6","0.0","10130MN"
"MAYNE ISLAND","48.845","-123.320","BC","2.8","0","-1.8","9.5","0","-6.5","0","1.6","0","21.0","26.2","0","20.0","0.0","6","","",NA,"471.0","0.0","1014931"
"METCHOSIN","48.374","-123.561","BC","",,NA,"",,"",,"0.8","0","9.0","19.8","0","12.0","","4","","",NA,"","","1015105"
"METCHOSIN HAPPY VALLEY","48.417","-123.533","BC","",,NA,"",,"",,"2.0","0","26.0","24.2","0","13.0","","6","","",NA,"","","1015107"
"MUIR CREEK 1W","48.383","-123.883","BC","",,NA,"",,"",,"4.0","0",NA,"34.2","0",NA,"","6","","",NA,"","","1015242"
"NORTH COWICHAN","48.825","-123.720","BC","",,NA,"",,"",,"0.5","0","4.0","21.5","0","11.0","0.0","7","","",NA,"","","1015628"
"NORTH PENDER ISLAND","48.813","-123.317","BC","2.6","0",NA,"10.0","0","-8.0","0","1.4","0",NA,"24.4","0",NA,"","5","","",NA,"476.6","0.0","1015638"
"PIERS ISLAND","48.700","-123.417","BC","",,NA,"",,"",,"1.0","0",NA,"22.8","0",NA,"0.0","7","","",NA,"","","1016169"
"PORT RENFREW","48.591","-124.326","BC","1.4","0","-2.7","8.0","0","-6.0","0","1.2","0","10.0","73.0","0","13.0","","12","","",NA,"514.6","0.0","1016335"
"RACE ROCKS LIGHTSTATION","48.300","-123.533","BC","5.1","0",NA,"8.5","0","-0.5","0","0.0","0",NA,"15.0","0",NA,"0.0","5","","",NA,"400.3","0.0","1016641"
"SAANICHTON CDA","48.698","-123.594","BC","3.1","0","-1.7","9.0","0","-4.0","0","0.8","0","10.0","24.9","0","17.0","","7","72.1","0","120.0","461.1","0.0","1016940"
"SALTSPRING IS CUSHEON LK","48.820","-123.477","BC","0.8","0","-2.0","8.5","0","-8.5","0","2.0","0","16.0","24.2","0","15.0","0.0","6","","",NA,"533.3","0.0","1016992"
"SALTSPRING ST MARY'S L","48.888","-123.547","BC","1.8","0","-2.5","7.5","0","-5.0","0","2.0","0","20.0","32.3","0","20.0","","9","","",NA,"501.5","0.0","1016995"
"SAANICHTON MT NEWTON","48.598","-123.427","BC","",,NA,"",,"",,"1.6","0","15.0","27.6","0","18.0","0.0","7","","",NA,"","","1016RM0"
"SATURNA ISLAND CS","48.783","-123.050","BC","3.8","0",NA,"8.0","0","-3.0","0","1.2","0",NA,"24.6","0",NA,"0.0","6","86.8","0",NA,"439.6","0.0","1017101"
"SHAWNIGAN LAKE","48.647","-123.627","BC","1.5","0","-2.0","8.0","0","-7.5","0","1.9","0","9.0","17.6","0","8.0","0.0","6","","",NA,"512.1","0.0","1017230"
"SOOKE","48.367","-123.733","BC","",,NA,"",,"",,"0.5","0",NA,"32.1","0",NA,"","9","","",NA,"","","1017556"
"SOOKE GLINZ LAKE","48.417","-123.633","BC","1.3","0",NA,"7.5","0","-7.0","0","5.0","0",NA,"27.0","0",NA,"","7","","",NA,"517.6","0.0","1017559"
"SOOKE LAKE NORTH","48.576","-123.640","BC","",,NA,"",,"",,"1.6","0","8.0","25.2","0","10.0","","6","","",NA,"","","1017563"
"VICTORIA GONZALES HTS","48.417","-123.317","BC","4.1","0",NA,"9.1","0","-3.3","0","0.0","0",NA,"16.2","0",NA,"0.0","3","82.1","0",NA,"429.8","0.0","1018610"
"VICTORIA HIGHLAND","48.509","-123.508","BC","",,"","",,"",,"4.0","0","26.0","20.0","0","10.0","0.0","8","","",NA,"","","1018616"
"VICTORIA INT'L A","48.647","-123.426","BC","2.4","0","-2.1","10.0","0","-6.7","0","0.0","0","0.0","19.0","0","13.0","0.0","4","76.9","0","109.0","482.9","0.0","1018620"
"VICTORIA MARINE","48.367","-123.750","BC","3.6","0",NA,"9.8","0","-3.9","0","0.0","0",NA,"23.5","0",NA,"0.0","5","","",NA,"445.9","0.0","1018642"
"WILLIAM HEAD","48.340","-123.532","BC","3.8","0","-1.9","9.0","0","-7.0","0","0.8","0","22.0","22.6","0","15.0","0.0","5","","",NA,"441.1","0.0","1018935"
"VICTORIA U VIC","48.467","-123.333","BC","",,NA,"",,"",,"1.0","0",NA,"25.5","0",NA,"","7","","",NA,"","","1018FF6"
"VICTORIA PHYLLIS STREET","48.455","-123.267","BC","4.3","0",NA,"8.5","0","-1.5","0","1.0","0",NA,"18.3","0",NA,"","5","","",NA,"425.2","0.0","101HFEE"
"VICTORIA PRINCESS AVE","48.433","-123.350","BC","",,NA,"",,"",,"1.0","0",NA,"25.0","0",NA,"","6","","",NA,"","","101Q655"
"VICTORIA PROSPECT LAKE","48.517","-123.433","BC","",,NA,"",,"",,"2.0","0",NA,"27.2","0",NA,"0.0","8","","",NA,"","","101Q6NN"
"ALERT BAY","50.583","-126.933","BC","4.7","0",NA,"8.8","0","-1.5","0","1.0","0",NA,"95.0","0",NA,"0.0","13","","",NA,"411.8","0.0","1020270"
"BALLENAS ISLAND","49.350","-124.160","BC","",,NA,"",,"",,"0.8","0",NA,"19.2","0",NA,"","6","","",NA,"","","1020590"
"BLACK CREEK","49.846","-125.133","BC","",,"","",,"",,"1.6","0","9.0","30.2","0","13.0","0.0","9","","",NA,"","","1020880"
"BLIND CHANNEL","50.417","-125.500","BC","",,NA,"",,"",,"3.5","0",NA,"95.3","0",NA,"1.0","13","","",NA,"","","1020885"
"CAMPBELL RIVER A","49.951","-125.271","BC","1.2","0","-1.2","8.7","0","-13.9","0","4.0","0","17.0","38.1","0","18.0","0.0","11","","",NA,"520.1","0.0","1021261"
"CAMPBELL RIVER STP","50.017","-125.233","BC","3.3","0",NA,"9.5","0","-6.0","0","3.3","0",NA,"41.2","0",NA,"","8","","",NA,"455.1","0.0","1021265"
"CAMPBELL RIVER SURFSIDE","49.946","-125.208","BC","2.4","5",NA,"9.5","2","-13.0","3","3.0","0","23.0","37.6","0","19.0","0.0","9","","",NA,"406.0","0.0","1021266"
