Environment Canada
Monthly Values for September - 1999

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Stn_No","Climate station identifier (first 3 digits indicate drainage basin, last 4 characters are for sorting alphabetically)."
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Stn_No"
"CENTRAL SAANICH ISL VIEW","48.571","-123.373","BC","",,NA,"",,"",,"0.0","0",NA,"11.8","0","41.0","0.0","3","","",NA,"","","10114F6"
"CHEMAINUS","48.935","-123.742","BC","15.9","2",NA,"27.0","1","7.0","2","0.0","0",NA,"14.0","0",NA,"0.0","2","","",NA,"66.9","6.8","1011500"
"COLWOOD HATLEY DR","48.418","-123.481","BC","",,NA,"",,"",,"0.0","0","0.0","14.9","0","49.0","0.0","3","","",NA,"","","1011810"
"COWICHAN BAY CHERRY POINT","48.711","-123.557","BC","",,NA,"",,"",,"0.0","0",NA,"11.3","0",NA,"0.0","2","","",NA,"","","1012010"
"COWICHAN LAKE FORESTRY","48.824","-124.133","BC","15.5","0","0.3","30.0","0","3.5","0","0.0","0",NA,"29.6","0","53.0","0.0","4","200.6","0","110.0","80.3","5.4","1012040"
"COWICHAN LAKE VILLAGE","48.829","-124.052","BC","15.1","1","-0.1","31.0","1","2.0","0","0.0","0",NA,"27.6","0","53.0","0.0","3","","",NA,"87.5","2.5","1012055"
"DISCOVERY ISLAND","48.417","-123.233","BC","15.6","0",NA,"25.0","0","8.0","0","0.0","0",NA,"",,NA,"","","","",NA,"76.3","3.9","1012475"
"DUNCAN KELVIN CREEK","48.735","-123.728","BC","14.8","0","-0.3","30.5","0","2.0","0","0.0","0",NA,"19.8","0","63.0","0.0","3","","",NA,"97.1","2.3","1012573"
"ESQUIMALT HARBOUR","48.432","-123.439","BC","14.0","0",NA,"25.5","0","6.2","0","",,NA,"13.6","0",NA,"","2","","",NA,"120.3","0.3","1012710"
"GANGES MANSELL RD","48.872","-123.497","BC","15.5","0",NA,"28.0","0","5.5","0","0.0","0",NA,"11.6","0",NA,"0.0","4","","",NA,"81.0","4.5","1013051"
"GALIANO NORTH","48.985","-123.574","BC","15.5","0",NA,"26.5","0","7.0","0","0.0","0",NA,"8.2","0",NA,"0.0","3","","",NA,"77.1","1.0","10130MN"
"HONEYMOON BAY NORTHWEST","48.831","-124.194","BC","",,NA,"",,"",,"0.0","0",NA,"37.4","0",NA,"0.0","5","","",NA,"","","1013519"
