Environment Canada
Monthly Values for April - 2004

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Stn_No","Climate station identifier (first 3 digits indicate drainage basin, last 4 characters are for sorting alphabetically)."
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Stn_No"
"CENTRAL SAANICH ISL VIEW","48.573","-123.392","BC","",,NA,"",,"",,"0.0","0",NA,"11.0","0","23.0","0.0","5","","",NA,"","","10114F6"
"CHEMAINUS","48.934","-123.741","BC","11.6","0",NA,"23.5","0","1.5","0","0.0","0",NA,"23.6","0",NA,"0.0","5","","",NA,"191.4","0.0","1011500"
"COWICHAN LAKE FORESTRY","48.824","-124.133","BC","10.7","0","2.3","26.0","0","-1.5","0","0.0","0","0.0","46.2","0","33.0","0.0","8","","",NA,"218.5","0.0","1012040"
"LAKE COWICHAN","48.829","-124.052","BC","11.2","11","2.7","26.5","9","-2.0","7","0.0","0","0.0","40.2","0","29.0","0.0","9","","",NA,"128.9","0.0","1012055"
"DISCOVERY ISLAND","48.424","-123.225","BC","12.1","0",NA,"22.0","0","6.0","0","",,NA,"",,NA,"","","","",NA,"176.6","0.0","1012475"
"DUNCAN KELVIN CREEK","48.735","-123.728","BC","10.7","0","1.5","26.0","0","-2.0","0","0.0","0","0.0","31.0","0","38.0","0.0","6","","",NA,"220.4","0.0","1012573"
"ESQUIMALT HARBOUR","48.432","-123.439","BC","11.0","0",NA,"22.6","0","1.8","0","",,NA,"10.2","0",NA,"","1","","",NA,"210.7","0.0","1012710"
"GANGES MANSELL RD","48.872","-123.498","BC","11.0","0",NA,"25.0","0","0.0","0","0.0","0",NA,"10.2","0",NA,"0.0","3","","",NA,"210.0","0.0","1013051"
"GALIANO NORTH","48.985","-123.574","BC","10.8","0",NA,"25.5","0","1.0","0","0.0","0",NA,"8.4","0",NA,"0.0","4","","",NA,"215.8","0.0","10130MN"
"MALAHAT","48.575","-123.530","BC","10.8","0",NA,"23.6","0","0.3","0","",,NA,"20.0","0",NA,"","3","",,NA,"215.8","0.0","1014820"
"METCHOSIN","48.374","-123.561","BC","",,NA,"",,"",,"0.0","0",NA,"7.4","0","12.0","0.0","2","","",NA,"","","1015105"
"MILL BAY 1 SOUTHWEST","48.645","-123.558","BC","",,NA,"",,"",,"0.0","0",NA,"13.8","0",NA,"0.0","4","","",NA,"","","1015136"
"NORTH COWICHAN","48.825","-123.720","BC","",,NA,"",,"",,"0.0","0","0.0","16.7","0","24.0","0.0","7","","",NA,"","","1015628"
