Environment Canada
Monthly Values for January - 1990

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Stn_No","Climate station identifier (first 3 digits indicate drainage basin, last 4 characters are for sorting alphabetically)."
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Stn_No"
"ACTIVE PASS","48.867","-123.283","BC","",,NA,"",,"",,"5.0","0",NA,"142.4","0",NA,"0.0","15","","",NA,"","","1010066"
"BRENTWOOD BAY 2","48.600","-123.467","BC","",,NA,"",,"",,"8.2","0",NA,"209.3","0",NA,"","21","","",NA,"","","1010960"
"CENTRAL SAANICH VEYANESS","48.583","-123.417","BC","",,NA,"",,"",,"8.0","0",NA,"195.4","0",NA,"0.0","21","","",NA,"","","1011467"
"CENTRAL SAANICH ISL VIEW","48.571","-123.373","BC","",,NA,"",,"",,"8.4","0","85.0","189.0","0","135.0","","21","","",NA,"","","10114F6"
"COLWOOD HATLEY DR","48.418","-123.481","BC","",,NA,"",,"",,"2.0","0","41.0","223.4","0","139.0","","24","","",NA,"","","1011810"
"CORDOVA BAY SOUTH","48.517","-123.367","BC","5.7","0",NA,"10.5","0","-0.5","0","3.0","0",NA,"185.4","0",NA,"","22","","",NA,"381.7","0.0","1011922"
"COWICHAN BAY CHERRY POINT","48.711","-123.557","BC","",,NA,"",,"",,"14.5","0",NA,"192.6","0",NA,"0.0","20","","",NA,"","","1012010"
"COWICHAN BAY SOUTHEAST","48.733","-123.600","BC","",,NA,"",,"",,"16.0","0",NA,"218.6","0",NA,"","21","","",NA,"","","1012018"
"COWICHAN LAKE FORESTRY","48.824","-124.133","BC","3.5","0","0.2","11.5","0","-5.0","0","40.6","0","149.0","360.0","0","100.0","10.0","23","40.5","0","86.0","449.1","0.0","1012040"
"COWICHAN LAKE VILLAGE","48.829","-124.052","BC","3.7","2","0.2","12.5","1","-3.5","2","38.0","0","192.0","369.1","0","106.0","","22","","",NA,"415.7","0.0","1012055"
"DUNCAN KELVIN CREEK","48.733","-123.726","BC","3.9","0","0.3","12.5","0","-3.5","0","30.0","0","130.0","275.3","0","111.0","","22","","",NA,"437.5","0.0","1012573"
