Environment Canada
Monthly Values for May - 1983

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Stn_No","Climate station identifier (first 3 digits indicate drainage basin, last 4 characters are for sorting alphabetically)."
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Stn_No"
"CENTRAL SAANICH VEYANESS","48.583","-123.417","BC","",,NA,"",,"",,"0.0","0",NA,"25.0","0",NA,"0.0","7","","",NA,"","","1011467"
"CENTRAL SAANICH ISL VIEW","48.571","-123.373","BC","",,NA,"",,"",,"0.0","0",NA,"24.8","0","66.0","0.0","6","","",NA,"","","10114F6"
"COLWOOD HATLEY DR","48.418","-123.481","BC","",,NA,"",,"",,"0.0","0",NA,"31.2","0","80.0","0.0","5","","",NA,"","","1011810"
"CORDOVA BAY SOUTH","48.517","-123.367","BC","12.1","10",NA,"30.0","8","4.0","6","0.0","0",NA,"31.2","0",NA,"0.0","3","","",NA,"123.9","0.8","1011922"
"COWICHAN BAY CHERRY POINT","48.711","-123.557","BC","13.0","0",NA,"32.0","0","2.5","0","0.0","0",NA,"26.8","0",NA,"0.0","4","216.7","0",NA,"167.5","11.8","1012010"
"COWICHAN LAKE FORESTRY","48.824","-124.133","BC","13.2","0","1.2","33.0","0","2.5","0","0.0","0","0.0","66.5","0","77.0","0.0","7","204.6","0","118.0","158.0","9.5","1012040"
"COWICHAN LAKE VILLAGE","48.829","-124.052","BC","14.0","0","1.9","35.0","0","4.5","0","0.0","0","0.0","38.6","0","45.0","0.0","4","","",NA,"138.4","13.4","1012055"
"DUNCAN FORESTRY","48.767","-123.683","BC","12.9","0",NA,"33.5","0","1.0","0","0.0","0",NA,"32.2","0",NA,"0.0","7","","",NA,"166.2","8.8","1012570"
"ELK LAKE 2","48.533","-123.383","BC","",,NA,"",,"",,"0.0","0",NA,"28.4","0",NA,"0.0","4","","",NA,"","","1012656"
"ESQUIMALT HARBOUR","48.432","-123.439","BC","",,NA,"",,"",,"0.0","0",NA,"28.0","0",NA,"0.0","4","","",NA,"","","1012710"
"GANGES MANSELL RD","48.872","-123.497","BC","",,NA,"",,"",,"0.0","0",NA,"16.8","0",NA,"0.0","4","","",NA,"","","1013051"
"GALIANO NORTH","48.985","-123.574","BC","14.9","8",NA,"30.5","7","5.0","8","0.0","0",NA,"11.8","3",NA,"0.0","2","","",NA,"79.3","7.9","10130MN"
"LANGFORD LAKE","48.433","-123.533","BC","",,NA,"",,"",,"0.0","0",NA,"21.8","0",NA,"0.0","4","","",NA,"","","1014530"
"METCHOSIN HAPPY VALLEY","48.417","-123.533","BC","",,NA,"",,"",,"0.0","0",NA,"40.0","0","91.0","0.0","5","","",NA,"","","1015107"
"MILL BAY KILMALU","48.650","-123.550","BC","",,NA,"",,"",,"0.0","0",NA,"28.7","0",NA,"0.0","5","","",NA,"","","1015134"
"MUIR CREEK 1W","48.383","-123.883","BC","",,NA,"",,"",,"0.0","0",NA,"40.0","0",NA,"0.0","7","","",NA,"","","1015242"
"NORTH COWICHAN","48.825","-123.720","BC","",,NA,"",,"",,"0.0","0",NA,"28.8","0","57.0","0.0","4","","",NA,"","","1015628"
"NORTH PENDER ISLAND","48.813","-123.317","BC","12.5","0",NA,"30.5","0","2.0","0","0.0","0",NA,"14.3","0",NA,"0.0","4","","",NA,"173.1","3.1","1015638"
"PIERS ISLAND","48.700","-123.417","BC","",,NA,"",,"",,"0.0","0",NA,"18.4","0",NA,"0.0","5","","",NA,"","","1016169"
"SAANICHTON CDA","48.698","-123.594","BC","13.2","0","1.0","31.5","0","4.0","0","0.0","0",NA,"24.2","0","58.0","0.0","4","246.8","0","110.0","159.6","11.3","1016940"
