Environment Canada
Monthly Values for June - 2014

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Stn_No","Climate station identifier (first 3 digits indicate drainage basin, last 4 characters are for sorting alphabetically)."
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Stn_No"
"CHEMAINUS","48.935","-123.742","BC","16.5","0",NA,"27.0","0","9.0","0","0.0","0",NA,"18.4","0",NA,"0.0","5","","",NA,"49.6","5.6","1011500"
"LAKE COWICHAN","48.829","-124.052","BC","15.8","1","0.9","27.0","1","0.5","0","0.0","1",NA,"23.6","1",NA,"0.0","6","","",NA,"65.7","2.8","1012055"
"DISCOVERY ISLAND","48.425","-123.226","BC","",,NA,"20.1","0","",,"",,NA,"",,NA,"","","",,NA,"","","1012475"
"DUNCAN KELVIN CREEK","48.735","-123.728","BC","15.6","0","0.3","26.0","0","7.0","0","0.0","0",NA,"12.6","0","34.0","0.0","6","","",NA,"74.3","2.6","1012573"
"ESQUIMALT HARBOUR","48.432","-123.439","BC","14.7","0",NA,"21.6","0","9.5","0","",,NA,"5.0","1",NA,"","2","",,NA,"98.6","0.0","1012710"
"GALIANO NORTH","48.985","-123.573","BC","16.0","10",NA,"25.0","10","9.0","10","0.0","10",NA,"13.8","10",NA,"0.0","5","","",NA,"40.8","0.8","10130MN"
"MALAHAT","48.575","-123.530","BC","15.0","0",NA,"24.8","0","7.5","0","",,NA,"19.8","1",NA,"","4","",,NA,"90.7","1.1","1014820"
"METCHOSIN","48.374","-123.561","BC","",,NA,"",,"",,"0.0","0",NA,"12.0","0","43.0","0.0","4","","",NA,"","","1015105"
"NORTH COWICHAN","48.824","-123.718","BC","",,NA,"",,"",,"0.0","0",NA,"22.8","0","61.0","0.0","6","","",NA,"","","1015628"
"NORTH COWICHAN","48.824","-123.719","BC","15.8","0",NA,"25.8","0","6.4","0","",,NA,"16.6","2",NA,"","4","",,NA,"67.7","1.4","1015630"
