Environment Canada
Monthly Values for June - 2001

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Stn_No","Climate station identifier (first 3 digits indicate drainage basin, last 4 characters are for sorting alphabetically)."
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Stn_No"
"CENTRAL SAANICH ISL VIEW","48.573","-123.392","BC","",,NA,"",,"",,"0.0","0",NA,"31.0","0","101.0","0.0","5","","",NA,"","","10114F6"
"CHEMAINUS","48.934","-123.741","BC","14.8","1",NA,"25.0","1","7.0","0","0.0","0",NA,"32.4","0",NA,"0.0","7","","",NA,"95.1","2.0","1011500"
"COWICHAN LAKE FORESTRY","48.824","-124.133","BC","13.5","0","-1.4","25.5","0","4.5","0","0.0","0",NA,"35.9","0","62.0","0.0","10","168.1","0","94.0","136.7","0.3","1012040"
"LAKE COWICHAN","48.829","-124.052","BC","13.6","2","-1.4","26.0","0","5.0","2","0.0","0",NA,"49.9","0","87.0","0.0","8","","",NA,"123.3","0.6","1012055"
"DISCOVERY ISLAND","48.424","-123.225","BC","13.7","0",NA,"23.0","0","9.0","0","",,NA,"",,NA,"","","","",NA,"128.4","0.0","1012475"
"DUNCAN KELVIN CREEK","48.735","-123.728","BC","13.7","2","-1.5","27.5","0","3.5","2","0.0","0",NA,"28.0","0","76.0","0.0","10","","",NA,"122.0","2.8","1012573"
"ESQUIMALT HARBOUR","48.432","-123.439","BC","13.4","0",NA,"24.5","0","7.6","0","",,NA,"28.2","0",NA,"","8","","",NA,"139.4","0.4","1012710"
"GANGES MANSELL RD","48.872","-123.498","BC","14.1","0",NA,"25.5","0","5.5","0","0.0","0",NA,"29.7","0",NA,"0.0","9","","",NA,"117.6","0.8","1013051"
"GALIANO NORTH","48.985","-123.574","BC","13.9","0",NA,"24.0","0","7.0","0","0.0","0",NA,"32.6","0",NA,"0.0","8","","",NA,"122.3","0.0","10130MN"
"HONEYMOON BAY NORTHWEST","48.831","-124.194","BC","",,NA,"",,"",,"0.0","0",NA,"60.4","0",NA,"0.0","13","","",NA,"","","1013519"
