Environment Canada
Monthly Values for February - 1990

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Stn_No","Climate station identifier (first 3 digits indicate drainage basin, last 4 characters are for sorting alphabetically)."
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Stn_No"
"ACTIVE PASS","48.867","-123.283","BC","",,NA,"",,"",,"23.0","0",NA,"57.6","0",NA,"0.0","9","","",NA,"","","1010066"
"BRENTWOOD BAY 2","48.600","-123.467","BC","",,NA,"",,"",,"19.8","0",NA,"116.2","0",NA,"0.0","14","","",NA,"","","1010960"
"CENTRAL SAANICH VEYANESS","48.583","-123.417","BC","",,NA,"",,"",,"12.3","0",NA,"110.9","0",NA,"0.0","13","","",NA,"","","1011467"
"CENTRAL SAANICH ISL VIEW","48.571","-123.373","BC","",,NA,"",,"",,"18.2","0","358.0","105.8","0","126.0","0.0","16","","",NA,"","","10114F6"
"COLWOOD HATLEY DR","48.418","-123.481","BC","",,NA,"",,"",,"24.5","0","431.0","190.1","0","163.0","0.0","17","","",NA,"","","1011810"
"CORDOVA BAY SOUTH","48.517","-123.367","BC","4.2","0",NA,"12.0","0","-4.0","0","18.0","0",NA,"123.2","0",NA,"0.0","15","","",NA,"386.2","0.0","1011922"
"COWICHAN BAY CHERRY POINT","48.711","-123.557","BC","",,NA,"",,"",,"21.7","0",NA,"112.2","0",NA,"0.0","13","","",NA,"","","1012010"
"COWICHAN BAY SOUTHEAST","48.733","-123.600","BC","",,NA,"",,"",,"33.1","0",NA,"130.5","0",NA,"0.0","15","","",NA,"","","1012018"
"COWICHAN LAKE FORESTRY","48.824","-124.133","BC","2.0","0","-2.0","15.0","0","-10.0","0","119.8","0","460.0","292.7","0","118.0","6.0","15","89.3","0","119.0","448.9","0.0","1012040"
"COWICHAN LAKE VILLAGE","48.829","-124.052","BC","1.8","0","-2.2","15.0","0","-11.0","0","85.0","0","429.0","283.0","0","125.0","","12","","",NA,"452.8","0.0","1012055"
