Environment Canada
Monthly Values for January - 2009

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Stn_No","Climate station identifier (first 3 digits indicate drainage basin, last 4 characters are for sorting alphabetically)."
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Stn_No"
"CHEMAINUS","48.935","-123.742","BC","2.8","0",NA,"10.0","0","-4.0","0","28.2","0",NA,"73.1","0",NA,"0.0","8","","",NA,"470.1","0.0","1011500"
"COWICHAN LAKE FORESTRY","48.824","-124.133","BC","2.4","19","-1.0","9.5","19","-4.5","19","36.6","0","134.0","138.8","0","39.0","12.0","12","","",NA,"187.2","0.0","1012040"
"LAKE COWICHAN","48.829","-124.052","BC","2.3","15","-1.2","11.0","15","-11.0","10","3.0","15",NA,"55.4","15",NA,"","5","","",NA,"251.1","0.0","1012055"
"DISCOVERY ISLAND","48.424","-123.225","BC","",,NA,"",,"0.6","0","",,NA,"",,NA,"","","",,NA,"","","1012475"
"DUNCAN KELVIN CREEK","48.735","-123.728","BC","1.9","0","-1.7","11.5","0","-7.0","0","25.6","0","111.0","70.7","0","28.0","4.0","8","","",NA,"500.4","0.0","1012573"
"ESQUIMALT HARBOUR","48.432","-123.439","BC","3.9","0",NA,"12.0","0","-2.3","0","",,NA,"145.6","0",NA,"","9","",,NA,"438.6","0.0","1012710"
"GANGES MANSELL RD","48.872","-123.498","BC","3.2","0",NA,"12.0","0","-5.5","0","2.0","0",NA,"68.0","0",NA,"0.0","9","","",NA,"459.4","0.0","1013051"
"GALIANO NORTH","48.985","-123.573","BC","3.2","5",NA,"11.0","5","-3.0","5","1.0","5",NA,"43.4","5",NA,"0.0","6","","",NA,"385.4","0.0","10130MN"
"METCHOSIN","48.374","-123.561","BC","",,NA,"",,"",,"1.6","0","19.0","199.0","0","118.0","0.0","11","","",NA,"","","1015105"
"NORTH COWICHAN","48.824","-123.718","BC","",,NA,"",,"",,"2.0","15",NA,"37.6","15",NA,"","5","","",NA,"","","1015628"
"NORTH COWICHAN","48.824","-123.719","BC","1.3","0",NA,"9.5","0","-9.0","0","",,NA,"88.0","0",NA,"","9","",,NA,"519.0","0.0","1015630"
"NORTH PENDER ISLAND","48.764","-123.287","BC","3.6","1",NA,"11.5","1","-4.0","1","9.0","1",NA,"79.6","1",NA,"0.0","11","","",NA,"431.9","0.0","1015638"
"PORT RENFREW","48.591","-124.326","BC","1.4","0","-2.7","9.0","0","-5.0","0","29.0","0","246.0","474.6","0","85.0","0.0","17","","",NA,"514.3","0.0","1016335"
"SAANICHTON CDA","48.622","-123.419","BC","3.2","1","-1.6","11.5","1","-3.0","0","0.0","0","0.0","70.0","0","48.0","0.0","7","0.0","30.9583333333333333333333333333333333333",NA,"444.5","0.0","1016940"
"SALTSPRING ST MARY'S L","48.888","-123.546","BC","2.7","0","-1.6","10.5","0","-4.0","0","3.4","0","34.0","44.6","0","28.0","0.0","10","","",NA,"474.1","0.0","1016995"
"SAANICHTON MT NEWTON","48.598","-123.427","BC","",,NA,"",,"",,"0.0","26",NA,"58.6","26",NA,"","5","","",NA,"","","1016RM0"
"SATURNA CAPMON","48.775","-123.128","BC","3.0","1","-1.3","10.9","0","-3.7","0","3.7","0","27.0","73.0","0","57.0","0.0","9","","",NA,"448.8","0.0","1017098"
"SATURNA CAPMON CS","48.772","-123.114","BC","3.4","0",NA,"11.6","0","-3.9","0","",,NA,"88.6","0",NA,"","9","",,NA,"451.2","0.0","1017099"
"SATURNA ISLAND CS","48.784","-123.045","BC","",,NA,"",,"-3.1","0","",,NA,"72.2","0",NA,"","8","",,NA,"","","1017101"
"SHAWNIGAN LAKE","48.647","-123.626","BC","2.0","0","-1.5","13.5","0","-8.5","0","27.2","0","134.0","69.8","0","32.0","4.0","10","","",NA,"497.1","0.0","1017230"
"SHERINGHAM POINT","48.377","-123.921","BC","5.2","0",NA,"10.3","0","-0.3","0","",,NA,"53.4","0",NA,"","5","",,NA,"397.8","0.0","1017254"
"SOOKE LAKE NORTH","48.576","-123.640","BC","",,NA,"",,"",,"27.2","0","134.0","102.0","0","40.0","0.0","9","","",NA,"","","1017563"
"VICTORIA UNIVERSITY CS","48.457","-123.305","BC","4.6","0",NA,"11.4","0","-4.0","0","",,NA,"96.0","0",NA,"","8","",,NA,"415.7","0.0","1018598"
"VICTORIA FRANCIS PARK","48.476","-123.443","BC","",,NA,"",,"",,"0.0","26",NA,"105.1","26",NA,"0.0","5","","",NA,"","","1018605"
"VICTORIA GONZALES CS","48.413","-123.325","BC","4.4","0",NA,"10.3","0","-2.3","0","",,NA,"33.2","30",NA,"","1","",,NA,"420.8","0.0","1018611"
"VICTORIA HIGHLAND","48.509","-123.508","BC","1.5","2","-1.5","8.5","1","-5.5","1","12.0","0","78.0","88.2","0","45.0","0.0","8","","",NA,"478.4","0.0","1018616"
"VICTORIA INT'L A","48.647","-123.426","BC","3.4","0","-1.2","12.1","0","-5.9","0","3.0","0","28.0","77.5","0","54.0","0.0","10","85.4","0","121.0","454.0","0.0","1018620"
"WILLIAM HEAD","48.340","-123.539","BC","4.8","2","-0.9","12.5","2","-1.0","2","0.0","2",NA,"103.6","2",NA,"0.0","11","","",NA,"382.4","0.0","1018935"
