Environment Canada
Monthly Values for September - 1986

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Stn_No","Climate station identifier (first 3 digits indicate drainage basin, last 4 characters are for sorting alphabetically)."
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Stn_No"
"ACTIVE PASS","48.867","-123.283","BC","",,NA,"",,"",,"0.0","0",NA,"33.6","0",NA,"0.0","6","","",NA,"","","1010066"
"CENTRAL SAANICH VEYANESS","48.583","-123.417","BC","",,NA,"",,"",,"0.0","0",NA,"21.7","0",NA,"0.0","4","","",NA,"","","1011467"
"CENTRAL SAANICH ISL VIEW","48.571","-123.373","BC","",,NA,"",,"",,"0.0","0",NA,"26.2","0","91.0","0.0","5","","",NA,"","","10114F6"
"COLWOOD HATLEY DR","48.418","-123.481","BC","",,NA,"",,"",,"0.0","0","0.0","37.2","0","122.0","0.0","6","","",NA,"","","1011810"
"CORDOVA BAY SOUTH","48.517","-123.367","BC","14.1","0",NA,"25.5","0","6.5","0","0.0","0",NA,"30.2","0",NA,"0.0","6","","",NA,"119.5","3.1","1011922"
"COWICHAN LAKE FORESTRY","48.824","-124.133","BC","14.3","0","-0.9","27.5","0","5.5","0","0.0","0",NA,"45.4","0","82.0","0.0","7","145.4","0","80.0","120.0","9.9","1012040"
"COWICHAN LAKE VILLAGE","48.829","-124.052","BC","14.8","4","-0.4","28.0","3","4.0","3","0.0","0",NA,"37.0","0","72.0","0.0","7","","",NA,"92.0","7.7","1012055"
"DUNCAN FORESTRY","48.767","-123.683","BC","13.5","1",NA,"28.5","1","3.0","0","0.0","0",NA,"",,NA,"0.0","","","",NA,"133.5","3.2","1012570"
"ESQUIMALT HARBOUR","48.432","-123.439","BC","",,NA,"",,"",,"0.0","0",NA,"14.4","0",NA,"0.0","5","","",NA,"","","1012710"
"GANGES MANSELL RD","48.872","-123.497","BC","",,NA,"",,"",,"0.0","0",NA,"22.1","0",NA,"0.0","6","","",NA,"","","1013051"
"GALIANO NORTH","48.985","-123.574","BC","14.9","2",NA,"28.5","1","7.5","2","0.0","0",NA,"20.9","0",NA,"0.0","5","","",NA,"96.7","10.6","10130MN"
"MAYNE ISLAND","48.845","-123.320","BC","12.3","0","-2.1","29.0","0","2.0","0","0.0","0",NA,"29.8","0","106.0","0.0","4","","",NA,"171.5","1.0","1014931"
"METCHOSIN","48.374","-123.561","BC","",,NA,"",,"",,"0.0","0",NA,"32.5","0","100.0","0.0","6","","",NA,"","","1015105"
"METCHOSIN HAPPY VALLEY","48.417","-123.533","BC","",,NA,"",,"",,"0.0","0",NA,"48.3","0","134.0","0.0","7","","",NA,"","","1015107"
"MUIR CREEK 1W","48.383","-123.883","BC","",,NA,"",,"",,"0.0","0",NA,"56.2","0",NA,"0.0","7","","",NA,"","","1015242"
"NORTH COWICHAN","48.825","-123.720","BC","",,NA,"",,"",,"0.0","0","0.0","20.1","0","56.0","0.0","4","","",NA,"","","1015628"
"NORTH PENDER ISLAND","48.813","-123.317","BC","13.3","0",NA,"28.5","0","4.0","0","0.0","0",NA,"36.5","0",NA,"0.0","6","","",NA,"140.9","1.3","1015638"
