Environment Canada
Monthly Values for January - 2001

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Stn_No","Climate station identifier (first 3 digits indicate drainage basin, last 4 characters are for sorting alphabetically)."
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Stn_No"
"CENTRAL SAANICH ISL VIEW","48.573","-123.392","BC","",,NA,"",,"",,"0.0","0","0.0","94.4","0","67.0","0.0","10","","",NA,"","","10114F6"
"CHEMAINUS","48.934","-123.741","BC","5.5","1",NA,"11.0","1","-0.5","0","0.0","0",NA,"131.4","0",NA,"0.0","11","","",NA,"375.2","0.0","1011500"
"COLWOOD HATLEY DR","48.418","-123.481","BC","",,NA,"",,"",,"0.0","0","0.0","106.3","0","66.0","0.0","9","","",NA,"","","1011810"
"COWICHAN BAY CHERRY POINT","48.711","-123.557","BC","",,NA,"",,"",,"0.0","0",NA,"116.7","0",NA,"0.0","10","","",NA,"","","1012010"
"COWICHAN LAKE FORESTRY","48.824","-124.133","BC","4.0","0","0.6","10.0","0","-4.0","0","0.0","0","0.0","223.9","0","62.0","0.0","17","47.6","0","101.0","435.2","0.0","1012040"
"LAKE COWICHAN","48.829","-124.052","BC","4.2","0","0.7","11.0","0","-3.5","0","0.0","0","0.0","224.0","0","65.0","0.0","16","","",NA,"429.2","0.0","1012055"
"DISCOVERY ISLAND","48.424","-123.225","BC","8.0","0",NA,"14.0","0","2.5","0","",,NA,"",,NA,"","","","",NA,"309.0","0.0","1012475"
"DUNCAN KELVIN CREEK","48.735","-123.728","BC","4.3","0","0.7","12.5","0","-3.0","0","0.0","0","0.0","141.6","0","57.0","0.0","14","","",NA,"424.9","0.0","1012573"
"ESQUIMALT HARBOUR","48.432","-123.439","BC","6.6","0",NA,"13.1","0","-0.1","0","",,NA,"90.2","0",NA,"","14","","",NA,"354.9","0.0","1012710"
"GANGES MANSELL RD","48.872","-123.498","BC","5.0","0",NA,"12.0","0","-2.0","0","0.0","0",NA,"113.0","0",NA,"0.0","13","","",NA,"403.3","0.0","1013051"
"GALIANO NORTH","48.985","-123.574","BC","5.6","0",NA,"10.5","0","0.5","0","0.0","0",NA,"105.6","0",NA,"0.0","11","","",NA,"383.2","0.0","10130MN"
"HONEYMOON BAY NORTHWEST","48.831","-124.194","BC","",,NA,"",,"",,"0.0","0",NA,"248.2","0",NA,"0.0","20","","",NA,"","","1013519"
