Environment Canada
Monthly Values for June - 1994

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Stn_No","Climate station identifier (first 3 digits indicate drainage basin, last 4 characters are for sorting alphabetically)."
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Stn_No"
"ACTIVE PASS","48.867","-123.283","BC","",,NA,"",,"",,"0.0","0",NA,"43.8","0",NA,"0.0","9","","",NA,"","","1010066"
"ALBERT HEAD","48.400","-123.483","BC","",,NA,"",,"",,"0.0","0",NA,"34.8","0",NA,"0.0","9","","",NA,"","","1010235"
"BRENTWOOD BAY 2","48.600","-123.467","BC","",,NA,"",,"",,"0.0","0",NA,"34.6","0",NA,"0.0","8","","",NA,"","","1010960"
"CENTRAL SAANICH ISL VIEW","48.571","-123.373","BC","",,NA,"",,"",,"0.0","0",NA,"30.8","0","101.0","0.0","10","","",NA,"","","10114F6"
"CHEMAINUS","48.935","-123.742","BC","15.4","0",NA,"25.0","0","8.0","0","0.0","0",NA,"50.2","0",NA,"0.0","10","","",NA,"80.9","2.3","1011500"
"COLWOOD HATLEY DR","48.418","-123.481","BC","",,NA,"",,"",,"0.0","0",NA,"37.2","0","126.0","0.0","10","","",NA,"","","1011810"
"CORDOVA BAY SOUTH","48.517","-123.367","BC","14.9","0",NA,"25.5","0","7.5","0","0.0","0",NA,"33.2","0",NA,"0.0","8","","",NA,"93.8","0.5","1011922"
"COWICHAN BAY CHERRY POINT","48.711","-123.557","BC","",,NA,"",,"",,"0.0","0",NA,"32.6","0",NA,"0.0","8","","",NA,"","","1012010"
"COWICHAN LAKE FORESTRY","48.824","-124.133","BC","13.8","0","-1.0","26.5","0","5.0","0","0.0","0",NA,"89.4","0","154.0","0.0","11","148.6","0","84.0","125.9","0.3","1012040"
"LAKE COWICHAN","48.829","-124.052","BC","14.1","0","-0.8","29.0","0","4.0","0","0.0","0",NA,"75.6","0","132.0","0.0","11","","",NA,"120.5","4.5","1012055"
