Environment Canada
Monthly Values for May - 1986

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Stn_No","Climate station identifier (first 3 digits indicate drainage basin, last 4 characters are for sorting alphabetically)."
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Stn_No"
"ACTIVE PASS","48.867","-123.283","BC","",,NA,"",,"",,"0.0","0",NA,"58.0","0",NA,"0.0","10","","",NA,"","","1010066"
"CENTRAL SAANICH VEYANESS","48.583","-123.417","BC","",,NA,"",,"",,"0.0","0",NA,"54.7","0",NA,"0.0","13","","",NA,"","","1011467"
"CENTRAL SAANICH ISL VIEW","48.571","-123.373","BC","",,NA,"",,"",,"0.0","0",NA,"58.4","0","154.0","0.0","14","","",NA,"","","10114F6"
"COLWOOD HATLEY DR","48.418","-123.481","BC","",,NA,"",,"",,"0.0","0",NA,"64.0","0","164.0","0.0","9","","",NA,"","","1011810"
"CORDOVA BAY SOUTH","48.517","-123.367","BC","11.8","0",NA,"25.0","0","4.0","0","0.0","0",NA,"66.2","0",NA,"0.0","15","","",NA,"192.7","1.0","1011922"
"COWICHAN LAKE FORESTRY","48.824","-124.133","BC","11.0","0","-0.9","31.0","0","1.0","0","6.0","0","######","175.4","0","203.0","0.0","17","155.4","0","90.0","221.8","5.3","1012040"
"COWICHAN LAKE VILLAGE","48.829","-124.052","BC","11.1","0","-0.9","31.5","0","1.0","0","6.0","0","######","170.3","0","199.0","0.0","18","","",NA,"218.4","5.6","1012055"
"DUNCAN FORESTRY","48.767","-123.683","BC","12.0","2",NA,"29.5","1","1.0","1","0.0","0",NA,"76.4","0",NA,"0.0","17","","",NA,"176.9","3.3","1012570"
"ESQUIMALT HARBOUR","48.432","-123.439","BC","",,NA,"",,"",,"0.0","0",NA,"56.3","0",NA,"0.0","10","","",NA,"","","1012710"
"GANGES MANSELL RD","48.872","-123.497","BC","",,NA,"",,"",,"0.0","0",NA,"59.8","0",NA,"0.0","13","","",NA,"","","1013051"
"GALIANO NORTH","48.985","-123.574","BC","11.8","0",NA,"28.0","0","4.0","0","0.0","0",NA,"67.0","0",NA,"0.0","14","","",NA,"196.9","4.0","10130MN"
"MAYNE ISLAND","48.845","-123.320","BC","11.3","0","-0.9","30.0","0","2.0","0","0.0","0",NA,"60.1","0","137.0","0.0","13","","",NA,"210.4","3.0","1014931"
