Environment Canada
Monthly Values for January - 1981

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Stn_No","Climate station identifier (first 3 digits indicate drainage basin, last 4 characters are for sorting alphabetically)."
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Stn_No"
"CENTRAL SAANICH VEYANESS","48.583","-123.417","BC","",,NA,"",,"",,"0.0","0",NA,"47.3","0",NA,"0.0","14","","",NA,"","","1011467"
"CENTRAL SAANICH ISL VIEW","48.571","-123.373","BC","",,NA,"",,"",,"0.0","0","0.0","36.4","0","26.0","0.0","10","","",NA,"","","10114F6"
"COBBLE HILL DELOUME ROAD","48.650","-123.567","BC","",,NA,"",,"",,"0.0","0",NA,"80.8","0",NA,"0.0","14","","",NA,"","","1011745"
"COLWOOD HATLEY DR","48.418","-123.481","BC","",,NA,"",,"",,"0.0","0","0.0","29.4","0","18.0","0.0","6","","",NA,"","","1011810"
"CORDOVA BAY SOUTH","48.517","-123.367","BC","6.6","8",NA,"14.5","8","1.0","8","0.0","0",NA,"40.1","0",NA,"0.0","12","","",NA,"262.2","0.0","1011922"
"COWICHAN BAY CHERRY POINT","48.711","-123.557","BC","5.5","0",NA,"12.0","0","-1.5","0","0.0","0",NA,"80.9","0",NA,"0.0","13","49.9","0",NA,"388.5","0.0","1012010"
"COWICHAN LAKE FORESTRY","48.824","-124.133","BC","5.6","0","2.2","13.0","0","-1.5","0","0.0","0","0.0","170.7","0","48.0","0.0","13","74.2","0","157.0","384.4","0.0","1012040"
"DUNCAN FORESTRY","48.767","-123.683","BC","5.2","0",NA,"14.0","0","-3.5","0","0.0","0",NA,"102.6","0",NA,"0.0","13","","",NA,"397.7","0.0","1012570"
"ELK LAKE 2","48.533","-123.383","BC","",,NA,"",,"",,"0.0","0",NA,"33.4","0",NA,"0.0","9","","",NA,"","","1012656"
"ESQUIMALT HARBOUR","48.432","-123.439","BC","",,NA,"",,"",,"0.0","0",NA,"28.2","0",NA,"0.0","7","","",NA,"","","1012710"
