Environment Canada
Monthly Values for April - 1991

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Stn_No","Climate station identifier (first 3 digits indicate drainage basin, last 4 characters are for sorting alphabetically)."
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Stn_No"
"ACTIVE PASS","48.867","-123.283","BC","",,NA,"",,"",,"0.0","0",NA,"69.4","0",NA,"0.0","7","","",NA,"","","1010066"
"BRENTWOOD BAY 2","48.600","-123.467","BC","",,NA,"",,"",,"0.0","0",NA,"111.5","0",NA,"0.0","9","","",NA,"","","1010960"
"CENTRAL SAANICH VEYANESS","48.583","-123.417","BC","",,NA,"",,"",,"0.0","0",NA,"110.6","0",NA,"0.0","9","","",NA,"","","1011467"
"CENTRAL SAANICH ISL VIEW","48.571","-123.373","BC","",,NA,"",,"",,"0.0","0",NA,"100.9","0","215.0","0.0","7","","",NA,"","","10114F6"
"COBBLE HILL","48.683","-123.600","BC","",,NA,"",,"",,"0.0","0",NA,"118.8","0",NA,"0.0","14","","",NA,"","","1011743"
"COLWOOD HATLEY DR","48.418","-123.481","BC","",,NA,"",,"",,"0.0","0",NA,"137.4","0","230.0","0.0","10","","",NA,"","","1011810"
"CORDOVA BAY SOUTH","48.517","-123.367","BC","9.0","10",NA,"18.0","10","3.0","9","0.0","0",NA,"110.9","0",NA,"0.0","9","","",NA,"179.3","0.0","1011922"
"COWICHAN BAY CHERRY POINT","48.711","-123.557","BC","",,NA,"",,"",,"0.0","0",NA,"94.1","0",NA,"0.0","9","","",NA,"","","1012010"
"COWICHAN BAY SOUTHEAST","48.733","-123.600","BC","",,NA,"",,"",,"0.0","0",NA,"127.4","0",NA,"0.0","12","","",NA,"","","1012018"
"COWICHAN LAKE FORESTRY","48.824","-124.133","BC","8.2","0","-0.2","25.0","0","-2.5","0","0.0","0","0.0","177.2","0","126.0","0.0","11","171.5","0","121.0","292.6","0.0","1012040"
"COWICHAN LAKE VILLAGE","48.829","-124.052","BC","8.5","0","-0.1","24.0","0","-2.0","0","0.0","0","0.0","169.7","0","123.0","0.0","11","","",NA,"285.7","0.0","1012055"
"DUNCAN KELVIN CREEK","48.733","-123.726","BC","8.5","0","-0.7","23.0","0","-2.0","0","0.0","0","0.0","142.8","0","173.0","0.0","10","","",NA,"286.3","0.0","1012573"
"GANGES MANSELL RD","48.872","-123.497","BC","9.3","1",NA,"22.0","0","0.5","1","0.0","0",NA,"95.0","0",NA,"0.0","8","","",NA,"252.2","0.0","1013051"
"GALIANO NORTH","48.985","-123.574","BC","9.3","0",NA,"19.5","0","2.0","0","0.0","0",NA,"80.2","0",NA,"0.0","9","","",NA,"260.4","0.0","10130MN"
"HONEYMOON BAY NORTHWEST","48.831","-124.194","BC","",,NA,"",,"",,"0.0","0",NA,"199.9","0",NA,"0.0","14","","",NA,"","","1013519"
