Environment Canada
Monthly Values for May - 1980

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Stn_No","Climate station identifier (first 3 digits indicate drainage basin, last 4 characters are for sorting alphabetically)."
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Stn_No"
"BAMBERTON OCEAN CEMENT","48.583","-123.517","BC","",,NA,"",,"",,"0.0","0",NA,"53.4","0",NA,"","12","","",NA,"","","1010595"
"CENTRAL SAANICH VEYANESS","48.583","-123.417","BC","",,NA,"",,"",,"0.0","0",NA,"44.3","0",NA,"","6","","",NA,"","","1011467"
"CENTRAL SAANICH ISL VIEW","48.571","-123.373","BC","",,NA,"",,"",,"0.0","0",NA,"46.3","0","122.0","","10","","",NA,"","","10114F6"
"COBBLE HILL DELOUME ROAD","48.650","-123.567","BC","",,NA,"",,"",,"0.0","0",NA,"54.4","0",NA,"","12","","",NA,"","","1011745"
"CORDOVA BAY SOUTH","48.517","-123.367","BC","12.3","14",NA,"23.5","14","4.0","14","0.0","0",NA,"51.8","0",NA,"","8","","",NA,"97.4","0.0","1011922"
"COWICHAN BAY CHERRY POINT","48.711","-123.557","BC","11.5","0",NA,"23.0","0","1.0","0","0.0","0",NA,"48.7","0",NA,"","10","189.2","0",NA,"202.0","0.0","1012010"
"COWICHAN LAKE FORESTRY","48.824","-124.133","BC","12.1","0","0.1","25.0","0","1.0","0","0.0","0","0.0","52.1","0","60.0","","13","169.5","0","98.0","183.5","0.0","1012040"
"COWICHAN LAKE VILLAGE","48.829","-124.052","BC","12.0","0","-0.1","25.5","0","1.5","0","0.0","0","0.0","114.2","0","134.0","","17","","",NA,"186.4","0.0","1012055"
"DUNCAN FORESTRY","48.767","-123.683","BC","12.3","0",NA,"26.0","0","1.0","0","0.0","0",NA,"47.0","0",NA,"","10","","",NA,"176.1","0.0","1012570"
"ESQUIMALT HARBOUR","48.432","-123.439","BC","",,NA,"",,"",,"0.0","0",NA,"56.8","0",NA,"","6","","",NA,"","","1012710"
"GANGES MANSELL RD","48.872","-123.497","BC","",,NA,"",,"",,"0.0","0",NA,"45.3","0",NA,"","10","","",NA,"","","1013051"
