Environment Canada
Monthly Values for March - 1991

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Stn_No","Climate station identifier (first 3 digits indicate drainage basin, last 4 characters are for sorting alphabetically)."
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Stn_No"
"ACTIVE PASS","48.867","-123.283","BC","",,NA,"",,"",,"16.0","0",NA,"77.9","0",NA,"0.0","13","","",NA,"","","1010066"
"BRENTWOOD BAY 2","48.600","-123.467","BC","",,NA,"",,"",,"14.0","0",NA,"74.6","0",NA,"0.0","16","","",NA,"","","1010960"
"CENTRAL SAANICH VEYANESS","48.583","-123.417","BC","",,NA,"",,"",,"11.0","0",NA,"67.7","0",NA,"0.0","14","","",NA,"","","1011467"
"CENTRAL SAANICH ISL VIEW","48.571","-123.373","BC","",,NA,"",,"",,"12.0","0","476.0","60.2","0","87.0","0.0","13","","",NA,"","","10114F6"
"COBBLE HILL","48.683","-123.600","BC","",,NA,"",,"",,"23.4","0",NA,"108.8","0",NA,"0.0","16","","",NA,"","","1011743"
"COLWOOD HATLEY DR","48.418","-123.481","BC","",,NA,"",,"",,"8.0","0","769.0","73.2","0","95.0","0.0","15","","",NA,"","","1011810"
"CORDOVA BAY SOUTH","48.517","-123.367","BC","6.4","0",NA,"13.5","0","-1.0","0","9.0","0",NA,"56.8","0",NA,"0.0","10","","",NA,"359.3","0.0","1011922"
"COWICHAN BAY CHERRY POINT","48.711","-123.557","BC","",,NA,"",,"",,"19.2","0",NA,"85.3","0",NA,"0.0","14","","",NA,"","","1012010"
"COWICHAN BAY SOUTHEAST","48.733","-123.600","BC","",,NA,"",,"",,"23.2","0",NA,"102.7","0",NA,"0.0","15","","",NA,"","","1012018"
"COWICHAN LAKE FORESTRY","48.824","-124.133","BC","4.6","0","-1.3","18.0","0","-5.0","0","31.2","0","295.0","96.6","0","43.0","0.0","14","116.6","0","110.0","415.3","0.0","1012040"
"COWICHAN LAKE VILLAGE","48.829","-124.052","BC","5.2","0","-1.0","18.0","0","-3.5","0","22.3","0","318.0","95.0","0","44.0","0.0","12","","",NA,"397.2","0.0","1012055"
"DUNCAN KELVIN CREEK","48.733","-123.726","BC","5.2","0","-1.1","16.0","0","-4.0","0","21.0","0","220.0","102.6","0","76.0","0.0","14","","",NA,"397.3","0.0","1012573"
"ESQUIMALT HARBOUR","48.432","-123.439","BC","",,NA,"",,"",,"2.0","0",NA,"65.9","0",NA,"0.0","12","","",NA,"","","1012710"
"GANGES MANSELL RD","48.872","-123.497","BC","5.8","0",NA,"15.5","0","-2.5","0","12.4","0",NA,"87.4","0",NA,"0.0","13","","",NA,"378.7","0.0","1013051"
"HONEYMOON BAY NORTHWEST","48.831","-124.194","BC","",,NA,"",,"",,"32.8","0",NA,"108.9","0",NA,"0.0","15","","",NA,"","","1013519"
"MAYNE ISLAND","48.845","-123.320","BC","6.0","0","-0.9","14.5","0","-2.0","0","15.2","0","492.0","64.6","0","86.0","0.0","13","","",NA,"372.2","0.0","1014931"
"METCHOSIN","48.374","-123.561","BC","",,NA,"",,"",,"8.0","0","233.0","71.0","0","80.0","0.0","12","","",NA,"","","1015105"
