Environment Canada
Monthly Values for June - 1970

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Stn_No","Climate station identifier (first 3 digits indicate drainage basin, last 4 characters are for sorting alphabetically)."
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Stn_No"
"BAMBERTON OCEAN CEMENT","48.583","-123.517","BC","",,NA,"",,"",,"0.0","0",NA,"12.4","0",NA,"","3","","",NA,"","","1010595"
"BEAR CREEK","48.500","-124.000","BC","13.3","0",NA,"28.9","0","3.3","0","0.0","0",NA,"31.4","0",NA,"","5","","",NA,"141.7","1.5","1010720"
"BRENTWOOD W SAANICH RD","48.567","-123.433","BC","",,NA,"",,"",,"0.0","0",NA,"8.9","0",NA,"","2","","",NA,"","","1010965"
"CENTRAL SAANICH VEYANESS","48.583","-123.417","BC","",,NA,"",,"",,"0.0","0",NA,"10.7","0",NA,"","3","","",NA,"","","1011467"
"CENTRAL SAANICH ISL VIEW","48.571","-123.373","BC","",,NA,"",,"",,"0.0","0",NA,"9.9","0","32.0","","2","","",NA,"","","10114F6"
"CHEMAINUS","48.935","-123.742","BC","",,NA,"",,"",,"0.0","0",NA,"19.3","0",NA,"","5","","",NA,"","","1011500"
"COBBLE HILL DELOUME ROAD","48.650","-123.567","BC","",,NA,"",,"",,"0.0","0",NA,"16.0","0",NA,"","4","","",NA,"","","1011745"
"COWICHAN BAY CHERRY POINT","48.711","-123.557","BC","15.7","0",NA,"27.8","0","4.4","0","0.0","0",NA,"17.4","0",NA,"","4","259.6","0",NA,"81.4","13.2","1012010"
"COWICHAN LAKE FORESTRY","48.824","-124.133","BC","16.6","0","1.8","32.2","0","5.0","0","0.0","0",NA,"10.5","0","18.0","","3","191.1","0","107.0","60.8","19.9","1012040"
"COWICHAN LAKE VILLAGE","48.829","-124.052","BC","15.8","0","0.8","30.0","0","4.4","0","0.0","0",NA,"13.5","0","24.0","","4","","",NA,"76.7","9.7","1012055"
"DUNCAN FORESTRY","48.767","-123.683","BC","16.1","0",NA,"30.0","0","3.9","0","0.0","0",NA,"16.3","0",NA,"","4","","",NA,"65.2","9.1","1012570"
"EAST SOOKE ANDERSON COVE","48.350","-123.633","BC","14.7","0",NA,"31.7","0","4.4","0","0.0","0",NA,"7.6","0",NA,"","3","","",NA,"104.1","3.9","1012628"
"ELK LAKE","48.517","-123.383","BC","19.4","26",NA,"29.4","26","8.9","25","0.0","0",NA,"10.6","0",NA,"","4","","",NA,"3.5","9.2","1012655"
"ESQUIMALT HARBOUR","48.432","-123.439","BC","",,NA,"",,"",,"0.0","0",NA,"6.8","0",NA,"","2","","",NA,"","","1012710"
"GALIANO ISLAND GCC","48.900","-123.350","BC","",,NA,"",,"",,"0.0","0",NA,"14.8","0",NA,"","4","","",NA,"","","1013045"
"GALIANO ISL BURRILL PT","48.867","-123.317","BC","",,NA,"",,"",,"0.0","0",NA,"15.3","0",NA,"","3","","",NA,"","","10130DE"
"JAMES ISLAND","48.600","-123.350","BC","15.7","0",NA,"27.8","0","6.1","0","0.0","0",NA,"10.6","0",NA,"","2","","",NA,"79.4","11.0","1013720"
"MAYNE ISLAND","48.845","-123.320","BC","",,"","",,"",,"0.0","0",NA,"15.7","0","43.0","","3","","",NA,"","","1014931"
"METCHOSIN","48.374","-123.561","BC","",,NA,"",,"",,"0.0","0",NA,"6.6","0","24.0","","3","","",NA,"","","1015105"
"METCHOSIN HAPPY VALLEY","48.417","-123.533","BC","",,NA,"",,"",,"0.0","0",NA,"6.9","0","22.0","","3","","",NA,"","","1015107"
"MUIR CREEK 1W","48.383","-123.883","BC","",,NA,"",,"",,"0.0","0",NA,"9.6","0",NA,"","3","","",NA,"","","1015242"
"PORT RENFREW","48.591","-124.326","BC","13.1","0","-0.3","28.3","0","3.9","0","0.0","0",NA,"31.0","0","29.0","","7","","",NA,"148.3","1.0","1016335"
"RIVER JORDAN","48.417","-124.050","BC","13.0","0",NA,"25.6","0","5.0","0","0.0","0",NA,"18.6","0",NA,"","6","","",NA,"151.0","0.0","1016780"
"SAANICHTON CDA","48.698","-123.594","BC","15.6","0","0.7","28.3","0","6.7","0","0.0","0",NA,"9.7","0","28.0","0.0","3","292.4","0","127.0","78.6","7.7","1016940"
"SAANICH DENSMORE","48.500","-123.400","BC","15.6","9",NA,"29.4","6","4.4","6","0.0","0",NA,"6.6","0",NA,"","3","","",NA,"56.4","6.9","1016942"
"SALTSPRING ISLAND","48.850","-123.500","BC","16.1","0",NA,"28.9","0","7.2","0","0.0","0",NA,"20.2","0",NA,"","4","","",NA,"71.6","14.9","1016990"
"SAANICH DOM ASTRO OBS","48.517","-123.417","BC","16.4","0",NA,"29.4","0","5.6","0","0.0","0",NA,"9.5","0",NA,"","3","","",NA,"79.3","30.3","10169DK"
"SALTSPRING VESUVIUS","48.883","-123.567","BC","16.9","0",NA,"28.9","0","8.3","0","0.0","0",NA,"15.5","0",NA,"","4","","",NA,"49.9","15.7","1017000"
"SHAWNIGAN LAKE","48.647","-123.627","BC","16.0","0","0.8","28.9","0","6.7","0","0.0","0",NA,"16.8","0","42.0","","4","","",NA,"72.7","12.0","1017230"
"SIDNEY DEEP COVE","48.683","-123.400","BC","",,NA,"",,"",,"0.0","0",NA,"15.4","0",NA,"","4","","",NA,"","","1017329"
"SOOKE","48.367","-123.733","BC","",,NA,"",,"",,"0.0","0",NA,"21.3","0",NA,"","3","","",NA,"","","1017556"
"SOOKE LAKE NORTH","48.576","-123.640","BC","",,NA,"",,"",,"0.0","0","0.0","15.5","0","36.0","","4","","",NA,"","","1017563"
"SOUTH PENDER ISLAND 2","48.750","-123.217","BC","15.7","0",NA,"29.4","0","5.0","0","0.0","0",NA,"17.3","0",NA,"","4","","",NA,"78.7","9.5","1017610"
"VICTORIA GONZALES HTS","48.417","-123.317","BC","14.8","0",NA,"30.0","0","8.3","0","0.0","0",NA,"2.8","0",NA,"0.0","2","338.1","0",NA,"101.2","4.6","1018610"
"VICTORIA GORDON HEAD","48.467","-123.300","BC","",,NA,"",,"",,"0.0","0",NA,"4.3","0",NA,"","2","","",NA,"","","1018614"
"VICTORIA HIGHLAND","48.509","-123.508","BC","",,"","",,"",,"0.0","0",NA,"13.6","0","41.0","","3","","",NA,"","","1018616"
"VICTORIA INT'L A","48.647","-123.426","BC","15.4","0","0.5","28.9","0","6.1","0","0.0","0",NA,"10.5","0","34.0","0.0","2","301.2","0","120.0","83.0","4.6","1018620"
"VICTORIA MARINE","48.367","-123.750","BC","12.9","0",NA,"28.3","0","5.6","0","0.0","0",NA,"10.7","0",NA,"0.0","3","","",NA,"153.1","1.2","1018642"
"VICTORIA TILLICUM","48.450","-123.392","BC","15.5","0",NA,"30.0","0","3.9","0","0.0","0",NA,"7.7","0",NA,"","2","","",NA,"80.5","6.2","1018660"
"WILLIAM HEAD","48.340","-123.532","BC","14.9","0","0.3","25.6","0","7.8","0","0.0","0",NA,"7.6","0","27.0","","3","","",NA,"92.9","0.4","1018935"
"VICTORIA WILLOWS PARK","48.433","-123.300","BC","",,NA,"",,"",,"0.0","0",NA,"3.3","0",NA,"","1","","",NA,"","","101HF66"
"VICTORIA SHELBOURNE","48.467","-123.333","BC","",,NA,"",,"",,"0.0","0",NA,"6.9","0",NA,"","3","","",NA,"","","101QF57"
"VICTORIA SHORT STREET","48.450","-123.367","BC","16.4","0",NA,"30.6","0","6.1","0","0.0","0",NA,"4.1","0",NA,"","1","","",NA,"58.3","10.8","101QFEG"
"ALERT BAY","50.583","-126.933","BC","12.6","0",NA,"29.4","0","5.6","0","0.0","0",NA,"24.2","0",NA,"0.0","5","","",NA,"165.4","3.4","1020270"
"BALLENAS ISLAND","49.350","-124.160","BC","",,NA,"",,"",,"0.0","0",NA,"10.5","0",NA,"","3","","",NA,"","","1020590"
"BLACK CREEK","49.846","-125.133","BC","",,"","",,"",,"0.0","0",NA,"39.9","0","63.0","","6","","",NA,"","","1020880"
"BLIND CHANNEL","50.417","-125.500","BC","",,NA,"",,"",,"0.0","0",NA,"30.1","0",NA,"","6","","",NA,"","","1020885"
"CAMERON LAKE","49.283","-124.583","BC","",,NA,"",,"",,"0.0","0",NA,"17.3","0",NA,"","3","","",NA,"","","1021230"
"CAMPBELL RIVER A","49.951","-125.271","BC","15.1","0","0.4","30.0","0","2.2","0","0.0","0",NA,"28.7","0","46.0","","5","","",NA,"91.5","5.5","1021261"
"CAMPBELL RIVER BCFS","50.067","-125.317","BC","15.7","0",NA,"30.0","0","4.4","0","0.0","0",NA,"29.4","0",NA,"","5","","",NA,"81.1","10.7","1021262"
