Environment Canada
Monthly Values for May - 2008

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Stn_No","Climate station identifier (first 3 digits indicate drainage basin, last 4 characters are for sorting alphabetically)."
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Stn_No"
"CENTRAL SAANICH ISL VIEW","48.573","-123.392","BC","",,NA,"",,"",,"0.0","1",NA,"17.0","1",NA,"","7","","",NA,"","","10114F6"
"CHEMAINUS","48.934","-123.741","BC","13.6","0",NA,"26.5","0","4.5","0","0.0","0",NA,"22.8","0",NA,"0.0","6","","",NA,"142.4","5.4","1011500"
"COWICHAN LAKE FORESTRY","48.824","-124.133","BC","12.5","0","0.6","30.0","0","1.5","0","0.0","0","0.0","38.4","0","44.0","0.0","7","","",NA,"170.9","1.5","1012040"
"LAKE COWICHAN","48.829","-124.052","BC","12.1","17","0.1","24.0","17","1.0","12","0.0","17",NA,"18.8","17",NA,"","5","","",NA,"82.3","0.0","1012055"
"DISCOVERY ISLAND","48.424","-123.225","BC","",,NA,"",,"7.3","0","",,NA,"",,NA,"","","",,NA,"","","1012475"
"DUNCAN KELVIN CREEK","48.735","-123.728","BC","12.2","2","-0.1","31.0","2","2.0","2","0.0","2",NA,"22.8","2",NA,"0.0","6","","",NA,"171.9","4.4","1012573"
"ESQUIMALT HARBOUR","48.432","-123.439","BC","11.0","0",NA,"25.4","0","2.9","0","",,NA,"11.0","1",NA,"","4","",,NA,"216.6","0.4","1012710"
"GANGES MANSELL RD","48.872","-123.498","BC","11.7","10",NA,"25.5","10","1.5","10","0.0","26",NA,"0.8","26",NA,"","0","","",NA,"132.0","0.0","1013051"
"GALIANO NORTH","48.985","-123.574","BC","13.1","4",NA,"25.0","4","4.5","4","0.0","4",NA,"19.0","4",NA,"0.0","6","","",NA,"133.6","1.0","10130MN"
"MALAHAT","48.575","-123.530","BC","12.0","0",NA,"30.2","0","-0.4","0","",,NA,"",,NA,"","","",,NA,"193.1","6.0","1014820"
"METCHOSIN","48.374","-123.561","BC","",,NA,"",,"",,"0.0","0",NA,"13.0","0","33.0","0.0","4","","",NA,"","","1015105"
