Environment Canada
Monthly Values for December - 2012

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Stn_No","Climate station identifier (first 3 digits indicate drainage basin, last 4 characters are for sorting alphabetically)."
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Stn_No"
"CHEMAINUS","48.935","-123.742","BC","4.1","0",NA,"10.5","0","-1.0","0","24.4","0",NA,"258.2","0",NA,"0.0","23","","",NA,"429.6","0.0","1011500"
"COWICHAN LAKE FORESTRY","48.824","-124.133","BC","2.6","2","-0.3","8.5","2","-2.5","2","35.5","2",NA,"330.9","2",NA,"0.0","26","","",NA,"446.5","0.0","1012040"
"LAKE COWICHAN","48.829","-124.052","BC","2.9","17","0.4","10.5","11","-3.0","11","39.0","11",NA,"389.2","11",NA,"0.0","20","","",NA,"211.5","0.0","1012055"
"DISCOVERY ISLAND","48.424","-123.225","BC","6.0","0",NA,"11.0","0","1.5","0","",,NA,"",,NA,"","","",,NA,"373.2","0.0","1012475"
"DUNCAN KELVIN CREEK","48.735","-123.728","BC","3.5","0","0.2","33.0","0","-1.5","0","35.6","0","202.0","270.9","0","115.0","0.0","26","","",NA,"449.4","0.0","1012573"
"ESQUIMALT HARBOUR","48.432","-123.439","BC","5.0","0",NA,"10.2","0","0.0","0","",,NA,"159.8","0",NA,"","21","",,NA,"403.7","0.0","1012710"
"GANGES MANSELL RD","48.872","-123.498","BC","4.0","19",NA,"11.5","19","-2.5","19","0.0","19",NA,"69.0","19",NA,"0.0","12","","",NA,"168.4","0.0","1013051"
"GALIANO NORTH","48.985","-123.573","BC","4.6","11",NA,"9.5","11","0.5","11","0.0","11",NA,"138.6","11",NA,"0.0","17","","",NA,"268.8","0.0","10130MN"
"MALAHAT","48.575","-123.530","BC","2.4","0",NA,"7.7","0","-1.3","0","",,NA,"",,NA,"","","",,NA,"483.5","0.0","1014820"
"METCHOSIN","48.374","-123.561","BC","",,NA,"",,"",,"3.6","0","58.0","173.7","0","118.0","0.0","19","","",NA,"","","1015105"
