Environment Canada
Monthly Values for May - 2013

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Stn_No","Climate station identifier (first 3 digits indicate drainage basin, last 4 characters are for sorting alphabetically)."
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Stn_No"
"CHEMAINUS","48.935","-123.742","BC","14.0","0",NA,"27.5","0","3.0","0","0.0","0",NA,"83.2","0",NA,"0.0","15","","",NA,"127.9","4.6","1011500"
"COWICHAN LAKE FORESTRY","48.824","-124.133","BC","12.4","0","0.4","30.5","0","-1.0","0","0.0","0","0.0","126.6","0","146.0","0.0","17","","",NA,"175.0","1.3","1012040"
"LAKE COWICHAN","48.829","-124.052","BC","12.7","15","0.6","31.0","9","2.0","9","0.0","9",NA,"102.2","9",NA,"0.0","13","","",NA,"85.0","0.0","1012055"
"DISCOVERY ISLAND","48.424","-123.225","BC","",,NA,"",,"5.8","0","",,NA,"",,NA,"","","",,NA,"","","1012475"
"DUNCAN KELVIN CREEK","48.735","-123.728","BC","12.6","0","0.3","28.5","0","0.5","0","0.0","0","0.0","101.6","0","207.0","0.0","15","","",NA,"166.4","0.5","1012573"
"ESQUIMALT HARBOUR","48.432","-123.439","BC","11.5","0",NA,"22.8","0","2.0","0","",,NA,"53.8","0",NA,"","13","",,NA,"201.9","0.0","1012710"
"GANGES MANSELL RD","48.872","-123.498","BC","12.7","2",NA,"29.0","2","1.0","2","0.0","2",NA,"74.2","2",NA,"0.0","13","","",NA,"156.0","1.6","1013051"
"GALIANO NORTH","48.985","-123.573","BC","13.6","3",NA,"25.0","3","4.0","3","0.0","3",NA,"71.6","3",NA,"0.0","12","","",NA,"125.7","1.3","10130MN"
"MALAHAT","48.575","-123.530","BC","12.4","0",NA,"26.3","0","3.3","0","",,NA,"",,NA,"","","",,NA,"180.2","6.4","1014820"
"METCHOSIN","48.374","-123.561","BC","",,NA,"",,"",,"0.0","0",NA,"51.6","0","129.0","0.0","11","","",NA,"","","1015105"
"NORTH COWICHAN","48.824","-123.718","BC","",,NA,"",,"",,"0.0","14",NA,"47.3","14",NA,"","9","","",NA,"","","1015628"
"NORTH COWICHAN","48.824","-123.719","BC","13.6","0",NA,"30.3","0","0.0","0","",,NA,"66.9","0",NA,"","14","",,NA,"140.0","2.5","1015630"
"NORTH PENDER ISLAND","48.764","-123.287","BC","13.2","3",NA,"28.0","3","1.0","3","0.0","3",NA,"61.5","3",NA,"0.0","13","","",NA,"141.6","5.8","1015638"
"PORT RENFREW","48.592","-124.326","BC","12.0","1","0.9","29.0","1","-1.0","1","0.0","1",NA,"184.0","1",NA,"0.0","15","","",NA,"181.5","0.0","1016335"
"RACE ROCKS CS","48.299","-123.531","BC","11.4","0",NA,"24.0","0","5.7","0","",,NA,"",,NA,"","","",,NA,"204.6","0.3","1016640"
"SAANICHTON CDA","48.622","-123.419","BC","12.5","0","0.3","27.0","0","2.0","0","0.0","0",NA,"70.0","0","169.0","0.0","14","","",NA,"172.1","1.5","1016940"
