Environment Canada
Monthly Values for August - 1991

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Stn_No","Climate station identifier (first 3 digits indicate drainage basin, last 4 characters are for sorting alphabetically)."
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Stn_No"
"ACTIVE PASS","48.867","-123.283","BC","",,NA,"",,"",,"0.0","0",NA,"96.6","0",NA,"0.0","7","","",NA,"","","1010066"
"ALBERT HEAD","48.400","-123.483","BC","",,NA,"",,"",,"0.0","0",NA,"71.4","0",NA,"0.0","6","","",NA,"","","1010235"
"BRENTWOOD BAY 2","48.600","-123.467","BC","",,NA,"",,"",,"0.0","0",NA,"87.5","0",NA,"0.0","7","","",NA,"","","1010960"
"CENTRAL SAANICH VEYANESS","48.583","-123.417","BC","",,NA,"",,"",,"0.0","0",NA,"81.0","0",NA,"0.0","6","","",NA,"","","1011467"
"CENTRAL SAANICH ISL VIEW","48.571","-123.373","BC","",,NA,"",,"",,"0.0","0",NA,"76.8","0","293.0","0.0","6","","",NA,"","","10114F6"
"CHEMAINUS","48.935","-123.742","BC","18.2","0",NA,"28.5","0","10.0","0","0.0","0",NA,"132.7","0",NA,"0.0","9","","",NA,"30.8","36.2","1011500"
"COBBLE HILL","48.683","-123.600","BC","",,NA,"",,"",,"0.0","0",NA,"125.4","0",NA,"0.0","12","","",NA,"","","1011743"
"COLWOOD HATLEY DR","48.418","-123.481","BC","",,NA,"",,"",,"0.0","0",NA,"75.4","0","341.0","0.0","6","","",NA,"","","1011810"
"CORDOVA BAY SOUTH","48.517","-123.367","BC","16.7","0",NA,"26.5","0","10.0","0","0.0","0",NA,"61.6","0",NA,"0.0","6","","",NA,"47.6","6.1","1011922"
"COWICHAN BAY CHERRY POINT","48.711","-123.557","BC","",,NA,"",,"",,"0.0","0",NA,"100.1","0",NA,"0.0","8","","",NA,"","","1012010"
