Environment Canada
Monthly Values for April - 1980

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Stn_No","Climate station identifier (first 3 digits indicate drainage basin, last 4 characters are for sorting alphabetically)."
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Stn_No"
"BAMBERTON OCEAN CEMENT","48.583","-123.517","BC","",,NA,"",,"",,"0.0","0",NA,"43.4","0",NA,"","12","","",NA,"","","1010595"
"CENTRAL SAANICH VEYANESS","48.583","-123.417","BC","",,NA,"",,"",,"0.0","0",NA,"34.6","0",NA,"","11","","",NA,"","","1011467"
"CENTRAL SAANICH ISL VIEW","48.571","-123.373","BC","",,NA,"",,"",,"0.0","0",NA,"31.8","0","68.0","","9","","",NA,"","","10114F6"
"COBBLE HILL DELOUME ROAD","48.650","-123.567","BC","",,NA,"",,"",,"0.0","0",NA,"54.0","0",NA,"","12","","",NA,"","","1011745"
"CORDOVA BAY SOUTH","48.517","-123.367","BC","9.9","0",NA,"19.0","0","2.0","0","0.0","0",NA,"34.7","0",NA,"","11","","",NA,"242.9","0.0","1011922"
"COWICHAN BAY CHERRY POINT","48.711","-123.557","BC","9.8","0",NA,"20.0","0","0.5","0","0.0","0",NA,"41.0","0",NA,"","9","191.1","0",NA,"247.4","0.0","1012010"
"COWICHAN LAKE FORESTRY","48.824","-124.133","BC","8.6","0","0.1","24.0","0","-2.5","0","0.0","0","0.0","160.7","0","114.0","","14","139.8","0","99.0","282.9","0.8","1012040"
"DUNCAN FORESTRY","48.767","-123.683","BC","9.9","0",NA,"22.5","0","-2.0","0","0.0","0",NA,"54.8","0",NA,"","11","","",NA,"243.2","0.0","1012570"
"ESQUIMALT HARBOUR","48.432","-123.439","BC","",,NA,"",,"",,"0.0","0",NA,"26.4","0",NA,"","6","","",NA,"","","1012710"
"GANGES MANSELL RD","48.872","-123.497","BC","",,NA,"",,"",,"0.0","0",NA,"46.1","0",NA,"","11","","",NA,"","","1013051"
